//X Y Z Point_Source_ID Scan_Angle_Rank Flightline_Edge Number_of_Returns Return_Number Time Intensity Classification
236463.58001709 548252.86999893 36.72999954 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784836 29.000000 1.000000
236463.77001953 548252.61000061 37.00000000 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784838 80.000000 1.000000
236463.97998047 548252.34000015 37.34999847 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784841 45.000000 1.000000
236464.17999268 548252.08000183 37.70000076 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784843 25.000000 1.000000
236464.38000488 548251.83000183 38.00000000 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784846 37.000000 1.000000
236464.58001709 548251.56999969 38.33000183 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784848 64.000000 1.000000
236464.78997803 548251.31000137 38.74000168 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784851 101.000000 1.000000
236465.01000977 548251.02999878 39.11000061 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784854 88.000000 1.000000
236465.20001221 548250.79000092 39.50000000 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.784856 50.000000 1.000000
236451.20001221 548269.87000275 33.15999985 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790591 123.000000 1.000000
236451.36999512 548269.61000061 33.02999878 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790594 82.000000 1.000000
236451.57000732 548269.30999756 32.95999908 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790596 21.000000 1.000000
236451.73999023 548269.05999756 32.84000015 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790599 31.000000 1.000000
236451.91998291 548268.79000092 32.74000168 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790602 17.000000 1.000000
236452.09002686 548268.52999878 32.61000061 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790604 19.000000 1.000000
236452.28997803 548268.23999786 32.49000168 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790607 24.000000 1.000000
236452.47998047 548267.95999908 32.40999985 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790609 16.000000 1.000000
236452.65002441 548267.69000244 32.31999969 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790612 90.000000 1.000000
236452.84002686 548267.41000366 32.27000046 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790614 19.000000 1.000000
236453.03002930 548267.13999939 32.20000076 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790617 23.000000 1.000000
236453.20001221 548266.87999725 32.11999893 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.790620 23.000000 1.000000
236453.39001465 548266.61000061 32.06999969 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790622 19.000000 1.000000
236453.57000732 548266.33000183 31.97999954 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.790625 36.000000 1.000000
236453.50000000 548266.33000183 30.95999908 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.790625 29.000000 1.000000
236453.77001953 548266.04000092 31.89999962 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790627 47.000000 1.000000
236453.15997314 548266.05999756 23.17000008 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.790627 35.000000 1.000000
236453.95001221 548265.76999664 31.86000061 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790630 136.000000 1.000000
236453.36999512 548265.79000092 23.50000000 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.790630 12.000000 1.000000
236454.14001465 548265.48000336 31.76000023 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790633 92.000000 1.000000
236453.59002686 548265.50000000 23.62999916 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.790633 46.000000 1.000000
236454.32000732 548265.22000122 31.76000023 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790635 182.000000 1.000000
236453.77001953 548265.23000336 23.64999962 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.790635 13.000000 1.000000
236454.50000000 548264.94999695 31.68000031 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790638 214.000000 1.000000
236453.95001221 548264.95999908 23.50000000 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.790638 17.000000 1.000000
236454.67999268 548264.69999695 31.69000053 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790640 132.000000 1.000000
236454.88000488 548264.40000153 31.65999985 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.790643 132.000000 1.000000
236454.76000977 548264.40000153 29.86000061 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.790643 22.000000 1.000000
236455.08001709 548264.12000275 31.62999916 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790645 83.000000 1.000000
236455.26000977 548263.84999847 31.62000084 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790648 98.000000 1.000000
236455.45001221 548263.56999969 31.53000069 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790651 99.000000 1.000000
236455.64001465 548263.29999924 31.57999992 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790653 66.000000 1.000000
236455.82000732 548263.02999878 31.60000038 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790656 30.000000 1.000000
236456.00000000 548262.75999832 31.39999962 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790658 133.000000 1.000000
236456.20001221 548262.47999954 31.62000084 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790661 140.000000 1.000000
236457.08001709 548262.25000000 42.27999878 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790664 198.000000 1.000000
236457.26000977 548261.99000168 42.34999847 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790666 579.000000 1.000000
236457.46997070 548261.70000076 42.43999863 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790669 546.000000 1.000000
236457.65002441 548261.45000076 42.54999924 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790671 307.000000 1.000000
236457.83001709 548261.18999863 42.54000092 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790674 401.000000 1.000000
236458.01000977 548260.93999863 42.54999924 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790676 452.000000 1.000000
236458.15002441 548260.63999939 41.56999969 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.790679 224.000000 1.000000
236457.75000000 548260.27999878 31.90999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790682 152.000000 1.000000
236457.61999512 548260.25999832 29.87999916 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.790682 22.000000 1.000000
236457.94000244 548260.00999832 31.96999931 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.790684 54.000000 1.000000
236457.82000732 548259.99000168 30.01000023 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.790684 96.000000 1.000000
236458.14001465 548259.72999954 32.04999924 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790687 182.000000 1.000000
236457.34002686 548259.59999847 18.86000061 168.000000 1.000000 0.000000 2.000000 2.000000 234371016.790687 18.000000 6.000000
236458.33001709 548259.45999908 32.11999893 168.000000 1.000000 0.000000 3.000000 1.000000 234371016.790689 53.000000 1.000000
236457.89001465 548259.38000107 24.80999947 168.000000 1.000000 0.000000 3.000000 2.000000 234371016.790689 58.000000 1.000000
236457.53997803 548259.31000137 18.87000084 168.000000 1.000000 0.000000 3.000000 3.000000 234371016.790689 12.000000 6.000000
236458.51000977 548259.20000076 32.20000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790692 114.000000 1.000000
236457.71997070 548259.04999924 18.87999916 168.000000 1.000000 0.000000 2.000000 2.000000 234371016.790692 72.000000 6.000000
236458.70001221 548258.93000031 32.25999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790695 69.000000 1.000000
236458.52001953 548258.88999939 29.21999931 168.000000 1.000000 0.000000 2.000000 2.000000 234371016.790695 22.000000 1.000000
236458.88000488 548258.65000153 32.06999969 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.790697 93.000000 1.000000
236459.10998535 548258.36000061 32.50999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790700 63.000000 1.000000
236459.29998779 548258.09999847 32.63000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790703 40.000000 1.000000
236459.51000977 548257.81000137 32.74000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790705 87.000000 1.000000
236459.70001221 548257.56000137 32.88999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790707 123.000000 1.000000
236459.89001465 548257.29000092 33.02999878 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790710 30.000000 1.000000
236460.07000732 548257.02999878 33.15999985 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790713 61.000000 1.000000
236460.27001953 548256.74000168 32.93999863 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.790715 77.000000 1.000000
236460.48999023 548256.47000122 33.52000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790718 153.000000 1.000000
236460.67999268 548256.20000076 33.65999985 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790720 80.000000 1.000000
236460.89001465 548255.93000031 33.90000153 168.000000 1.000000 0.000000 3.000000 1.000000 234371016.790723 38.000000 1.000000
236460.84997559 548255.91999817 33.27999878 168.000000 1.000000 0.000000 3.000000 2.000000 234371016.790723 82.000000 1.000000
236461.08001709 548255.65999985 34.00999832 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790725 69.000000 1.000000
236461.28002930 548255.40000153 34.24000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790728 46.000000 1.000000
236461.46997070 548255.13999939 34.34000015 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790731 98.000000 1.000000
236461.66998291 548254.86999893 34.66999817 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790734 48.000000 1.000000
236461.63000488 548254.84999847 33.86999893 168.000000 1.000000 0.000000 2.000000 2.000000 234371016.790734 144.000000 1.000000
236461.89001465 548254.58000183 34.90999985 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790736 60.000000 1.000000
236462.08001709 548254.33000183 35.13000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790738 75.000000 1.000000
236462.28997803 548254.04000092 35.33000183 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790741 113.000000 1.000000
236462.47998047 548253.79000092 35.54000092 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.790744 95.000000 1.000000
236462.67999268 548253.52999878 35.88999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790746 64.000000 1.000000
236462.86999512 548253.27999878 36.13000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.790749 48.000000 1.000000
236463.09002686 548253.00000000 36.45000076 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790751 45.000000 1.000000
236463.29998779 548252.72000122 36.75999832 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790754 72.000000 1.000000
236463.48999023 548252.45999908 37.04999924 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790756 80.000000 1.000000
236463.70001221 548252.20000076 37.36999893 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790759 44.000000 1.000000
236463.90002441 548251.93999863 37.72000122 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790762 112.000000 1.000000
236464.09002686 548251.68999863 38.02000046 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790765 45.000000 1.000000
236464.29998779 548251.43000031 38.36999893 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790767 69.000000 1.000000
236464.51000977 548251.15999985 38.77999878 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790769 51.000000 1.000000
236464.72998047 548250.88999939 39.18000031 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790772 41.000000 1.000000
236464.91998291 548250.63999939 39.52999878 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.790775 58.000000 1.000000
236450.88000488 548269.72000122 33.25999832 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796510 21.000000 1.000000
236451.04998779 548269.45999908 33.13999939 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796512 30.000000 1.000000
236451.23999023 548269.16999817 33.00999832 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796515 29.000000 1.000000
236451.40997314 548268.91999817 32.91999817 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796518 53.000000 1.000000
236451.59002686 548268.65000153 32.81000137 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796520 105.000000 1.000000
236451.77001953 548268.38999939 32.70999908 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796523 109.000000 1.000000
236451.96002197 548268.09999847 32.59999847 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796525 38.000000 1.000000
236452.15002441 548267.81999969 32.50000000 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796528 12.000000 1.000000
236452.32000732 548267.55000305 32.43000031 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796531 63.000000 1.000000
236452.52001953 548267.26000214 32.34000015 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796533 18.000000 1.000000
236452.70001221 548267.00000000 32.27999878 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796536 26.000000 1.000000
236452.86999512 548266.73000336 32.18000031 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.796538 21.000000 1.000000
236453.04998779 548266.47000122 32.09000015 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796541 20.000000 1.000000
236453.25000000 548266.18000031 32.02999878 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796543 42.000000 1.000000
236453.44000244 548265.90000153 31.97999954 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796546 40.000000 1.000000
236452.83001709 548265.93000031 23.29999924 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.796546 62.000000 1.000000
236453.61999512 548265.62999725 31.92000008 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796549 90.000000 1.000000
236453.04998779 548265.65000153 23.61000061 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.796549 38.000000 1.000000
236453.80999756 548265.34999847 31.86000061 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.796551 46.000000 1.000000
236453.71002197 548265.34999847 30.45000076 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.796551 35.000000 1.000000
236453.25000000 548265.36000061 23.76000023 168.000000 2.000000 0.000000 3.000000 3.000000 234371016.796551 15.000000 1.000000
236453.98999023 548265.08000183 31.84000015 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796554 155.000000 1.000000
236454.16998291 548264.81999969 31.79000092 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796556 142.000000 1.000000
236453.60998535 548264.81999969 23.55999947 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.796556 13.000000 1.000000
236454.35998535 548264.55000305 31.75000000 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796559 64.000000 1.000000
236454.25000000 548264.55000305 30.17000008 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.796559 57.000000 1.000000
236454.54998779 548264.26000214 31.71999931 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796562 54.000000 1.000000
236454.75000000 548263.97000122 31.70000076 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796564 77.000000 1.000000
236454.91998291 548263.70999908 31.67000008 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796567 172.000000 1.000000
236455.13000488 548263.40999985 31.65999985 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796570 54.000000 1.000000
236455.30999756 548263.15999985 31.63999939 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796572 43.000000 1.000000
236455.48999023 548262.88999939 31.64999962 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796574 54.000000 1.000000
236454.88000488 548262.86000061 22.29000092 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.796574 83.000000 1.000000
236455.65997314 548262.63000107 31.43000031 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796577 117.000000 1.000000
236456.47998047 548262.38000107 41.11999893 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.796580 9.000000 1.000000
236455.88000488 548262.34000015 31.67000008 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.796580 97.000000 1.000000
236455.64001465 548262.31999969 28.01000023 168.000000 2.000000 0.000000 3.000000 3.000000 234371016.796580 62.000000 1.000000
236456.67999268 548262.09999847 41.22999954 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796582 83.000000 1.000000
236456.94000244 548261.84000015 42.38999939 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796585 102.000000 1.000000
236457.14001465 548261.56999969 42.54000092 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796588 384.000000 1.000000
236457.33001709 548261.29999924 42.63000107 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796590 166.000000 1.000000
236457.50000000 548261.04999924 42.61000061 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796593 423.000000 1.000000
236457.69000244 548260.77999878 42.61000061 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796595 252.000000 1.000000
236457.80999756 548260.50000000 41.56999969 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.796598 416.000000 1.000000
236457.41998291 548260.13000107 31.94000053 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.796601 30.000000 1.000000
236457.28997803 548260.11000061 29.79999924 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.796601 116.000000 1.000000
236457.59997559 548259.86999893 32.00000000 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.796603 61.000000 1.000000
236457.22998047 548259.81999969 25.93000031 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.796603 20.000000 1.000000
236456.79998779 548259.75000000 18.80999947 168.000000 2.000000 0.000000 3.000000 3.000000 234371016.796603 128.000000 6.000000
236457.80999756 548259.58000183 32.09000015 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796605 80.000000 1.000000
236457.01000977 548259.45000076 18.87000084 168.000000 1.000000 0.000000 2.000000 2.000000 234371016.796605 150.000000 6.000000
236457.98999023 548259.31999969 32.15999985 168.000000 1.000000 0.000000 3.000000 1.000000 234371016.796608 46.000000 1.000000
236457.55999756 548259.24000168 24.86000061 168.000000 1.000000 0.000000 3.000000 2.000000 234371016.796608 74.000000 1.000000
236457.20001221 548259.18000031 18.89999962 168.000000 1.000000 0.000000 3.000000 3.000000 234371016.796608 36.000000 6.000000
236458.17999268 548259.04999924 32.22999954 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.796611 155.000000 1.000000
236458.36999512 548258.79000092 32.34000015 168.000000 1.000000 0.000000 3.000000 1.000000 234371016.796613 36.000000 1.000000
236458.15997314 548258.75000000 28.79000092 168.000000 1.000000 0.000000 3.000000 2.000000 234371016.796613 24.000000 1.000000
236457.57000732 548258.63999939 18.87000084 168.000000 1.000000 0.000000 3.000000 3.000000 234371016.796613 42.000000 6.000000
236458.54998779 548258.50000000 32.09000015 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.796616 107.000000 1.000000
236458.78002930 548258.22000122 32.54999924 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796619 123.000000 1.000000
236458.96997070 548257.95000076 32.65999985 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796621 59.000000 1.000000
236459.16998291 548257.68000031 32.77000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796623 105.000000 1.000000
236459.35998535 548257.40999985 32.90000153 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796626 56.000000 1.000000
236459.54998779 548257.15000153 33.04999924 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796629 88.000000 1.000000
236459.75000000 548256.88999939 33.20000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796631 52.000000 1.000000
236459.95001221 548256.61000061 33.34999847 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796634 147.000000 1.000000
236460.14001465 548256.31999969 33.33000183 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796636 70.000000 1.000000
236460.32000732 548256.06000137 33.27000046 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796639 82.000000 1.000000
236460.55999756 548255.77999878 33.88000107 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796642 41.000000 1.000000
236460.75000000 548255.52000046 34.06000137 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796644 79.000000 1.000000
236460.94000244 548255.25000000 34.24000168 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796647 39.000000 1.000000
236461.13000488 548255.00000000 34.41999817 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796649 47.000000 1.000000
236461.34002686 548254.72000122 34.66999817 168.000000 1.000000 0.000000 1.000000 1.000000 234371016.796652 154.000000 1.000000
236461.54998779 548254.43999863 34.84000015 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796654 98.000000 1.000000
236461.75000000 548254.18000031 35.13999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796657 38.000000 1.000000
236461.95001221 548253.90000153 35.38999939 168.000000 1.000000 0.000000 3.000000 1.000000 234371016.796660 42.000000 1.000000
236461.88000488 548253.86999893 33.91999817 168.000000 1.000000 0.000000 3.000000 2.000000 234371016.796660 17.000000 1.000000
236462.15002441 548253.63999939 35.63999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796663 125.000000 1.000000
236462.34002686 548253.38999939 35.88999939 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796665 50.000000 1.000000
236462.22998047 548253.34000015 33.74000168 168.000000 1.000000 0.000000 2.000000 2.000000 234371016.796665 50.000000 1.000000
236462.53997803 548253.13000107 36.16999817 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796667 55.000000 1.000000
236462.75000000 548252.86000061 36.45000076 168.000000 1.000000 0.000000 2.000000 1.000000 234371016.796670 84.000000 1.000000
236462.96002197 548252.56999969 36.75999832 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796673 80.000000 1.000000
236463.15997314 548252.33000183 37.06000137 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796675 97.000000 1.000000
236463.36999512 548252.04999924 37.38999939 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796678 44.000000 1.000000
236463.55999756 548251.79999924 37.70000076 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796681 36.000000 1.000000
236463.76000977 548251.54000092 38.04000092 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796683 78.000000 1.000000
236463.95001221 548251.29000092 38.25000000 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796685 81.000000 1.000000
236464.17999268 548251.02000046 38.79000092 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796688 40.000000 1.000000
236464.39001465 548250.75000000 39.16999817 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796691 29.000000 1.000000
236464.59002686 548250.49000168 39.54000092 168.000000 0.000000 0.000000 2.000000 1.000000 234371016.796694 36.000000 1.000000
236446.67999268 548273.41999817 15.97000027 168.000000 3.000000 0.000000 1.000000 1.000000 234371016.802395 168.000000 1.000000
236446.90002441 548273.12999725 16.29999924 168.000000 3.000000 0.000000 1.000000 1.000000 234371016.802398 189.000000 1.000000
236447.11999512 548272.83999634 16.62000084 168.000000 3.000000 0.000000 1.000000 1.000000 234371016.802400 213.000000 1.000000
236447.29998779 548272.56999969 16.46999931 168.000000 3.000000 0.000000 1.000000 1.000000 234371016.802403 113.000000 1.000000
236447.44000244 548272.30000305 15.78999996 168.000000 3.000000 0.000000 1.000000 1.000000 234371016.802405 159.000000 2.000000
236450.53997803 548269.52999878 33.36999893 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802429 17.000000 1.000000
236450.71002197 548269.26999664 33.22999954 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802431 25.000000 1.000000
236450.90002441 548268.98999786 33.13999939 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802434 20.000000 1.000000
236451.08001709 548268.72000122 33.00999832 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802436 41.000000 1.000000
236451.25000000 548268.45999908 32.90999985 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802439 17.000000 1.000000
236451.42999268 548268.19000244 32.81000137 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802441 17.000000 1.000000
236451.60998535 548267.91000366 32.68000031 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802444 21.000000 1.000000
236451.80999756 548267.62000275 32.61000061 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802447 12.000000 1.000000
236451.97998047 548267.36000061 32.52000046 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802449 50.000000 1.000000
236452.17999268 548267.06999969 32.43000031 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802452 49.000000 1.000000
236452.35998535 548266.80999756 32.36000061 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802454 164.000000 1.000000
236452.53002930 548266.54000092 32.25000000 168.000000 3.000000 0.000000 2.000000 1.000000 234371016.802457 138.000000 1.000000
236452.71002197 548266.27999878 32.20000076 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.802460 56.000000 1.000000
236452.90997314 548265.98000336 32.13000107 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.802462 91.000000 1.000000
236453.09997559 548265.70999908 32.06999969 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.802465 18.000000 1.000000
236452.50000000 548265.73000336 23.50000000 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.802465 76.000000 1.000000
236453.28002930 548265.43000031 32.04000092 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.802467 30.000000 1.000000
236452.71002197 548265.44999695 23.73999977 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.802467 108.000000 1.000000
236453.46002197 548265.16000366 31.87999916 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.802470 80.000000 1.000000
236452.90997314 548265.16999817 23.81999969 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.802470 45.000000 1.000000
236453.65997314 548264.87999725 31.92000008 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.802472 60.000000 1.000000
236453.09997559 548264.88999939 23.76000023 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.802472 86.000000 1.000000
236453.83001709 548264.62000275 31.80999947 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.802475 103.000000 1.000000
236453.27001953 548264.62999725 23.59000015 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.802475 13.000000 1.000000
236454.02001953 548264.34999847 31.85000038 168.000000 2.000000 0.000000 2.000000 1.000000 234371016.802478 60.000000 1.000000
236453.90002441 548264.34999847 30.07999992 168.000000 2.000000 0.000000 2.000000 2.000000 234371016.802478 81.000000 1.000000
236454.21002197 548264.06999969 31.79999924 168.000000 2.000000 0.000000 3.000000 1.000000 234371016.802480 80.000000 1.000000
236454.11999512 548264.06999969 30.46999931 168.000000 2.000000 0.000000 3.000000 2.000000 234371016.802480 32.000000 1.000000
236453.67999268 548264.06999969 23.95999908 168.000000 2.000000 0.000000 3.000000 3.000000 234371016.802480 12.000000 1.000000
236454.40997314 548263.77999878 31.79000092 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.802483 120.000000 1.000000
236454.59002686 548263.52000046 31.75000000 168.000000 2.000000 0.000000 1.000000 1.000000 234371016.802485 128.000000 1.000000
